havenot2	ginicnty	income_i	income_cnty	black_cnty	perc_bush04	pop_cnty	educ_i	age_i	gender_i	white	unemp_i	union_i	partyid_i	ideo_i	attend_i	fips
	0.3515625298023224	0.3646729588508606	0.14736704528331757	0.29700061678886414	0.6623376607894897	0.007328216917812824	0.3333333432674408	26	0	1	1	0	0.5	0.5	0.6000000238418579	21047
	0.53515625	0.25	0.26039552688598633	0.1959124058485031	0.49350643157958984	0.029401112347841263	0	65	1	1	1	0	0	0.75	0.800000011920929	21067
0	0.53515625	0.75	0.26039552688598633	0.1959124058485031	0.49350643157958984	0.029401112347841263	0.8333333134651184	53	1	1	0	0	1	0.75	0.800000011920929	21067
0	0.53515625	0.625	0.26039552688598633	0.1959124058485031	0.49350643157958984	0.029401112347841263	0.8333333134651184	36	1	1	0	0	0.5	0.75	0.4000000059604645	21067
0	0.4140625596046448	0.125	0.09202567487955093	0.32580116391181946	0.49350643157958984	0.0005823463434353471	0	73	1	1	1	0	0.75	0.75	0.4000000059604645	21075
	0.5	0	0.08120934665203094	0.08359691500663757	0.6233766078948975	0.0017448867438361049	0.1666666716337204	55	0	1	1	0	0.5	0.5	0.4000000059604645	21099
0	0.4882812798023224	0.75	0.23740538954734802	0.2812908887863159	0.44155845046043396	0.07464077323675156	0.3333333432674408	56	0	1	1	1	1	0.75	0	21111
0	0.4882812798023224	1	0.23740538954734802	0.2812908887863159	0.44155845046043396	0.07464077323675156	1	43	0	1	0	0	0	0.5	1	21111
0	0.4882812798023224	0.5	0.23740538954734802	0.2812908887863159	0.44155845046043396	0.07464077323675156	0.6666666865348816	40	1	0	0	0	0	0.75	0.20000000298023224	21111
0	0.4765624403953552	0.625	0.26066699624061584	0.04303928464651108	0.714285671710968	0.00470396876335144	0.6666666865348816	18	1	1	1	0	1	1	1	21113
0	0.6640626192092896	0.25	0.07959123700857162	0.0035260794684290886	0.6363636255264282	0.0022700438275933266	0.1666666716337204	50	1	1	1	0	1	0	0.4000000059604645	21115
0	0.3359375	0.5	0.3227740228176117	0.0639176070690155	0.6493505835533142	0.016076326370239258	0.6666666865348816	35	0	1	0	0	0.5	0.5	0.20000000298023224	21117
1	0.4531250298023224	0.25	0.1443914771080017	0.011549721471965313	0.7922077775001526	0.005839759483933449	0.3333333432674408	44	1	1	0	0	0.25	0.5	0.800000011920929	21125
1	0.51953125	0.28522542119026184	0.08461931347846985	0.007396810222417116	0.49350643157958984	0.0023865746334195137	0.1666666716337204	42	0	1	1	0	0.75	0.5	0	21133
0	0.2382812201976776	0.25	0.1692386269569397	0.01022957731038332	0.5454545021057129	0.0008545589516870677	0.1666666716337204	80	1	1	0	1	0	0.5	1	21139
0	0.4140625596046448	0.586670994758606	0.19985230267047882	0.04156985506415367	0.6103895902633667	0.008240580558776855	0.6666666865348816	72	1	1	1	0	0.25	1	0.800000011920929	21151
0	0.24999994039535522	0.125	0.2154034972190857	0.005415620282292366	0.5584415197372437	0.003096213098615408	0.3333333432674408	71	1	1	1	1	0	1	0.6000000238418579	21157
0	0.35546875	0.75	0.26567336916923523	0.05619150772690773	0.6753246784210205	0.0020596326794475317	0.8333333134651184	73	1	1	1	0	1	0.75	0.20000000298023224	21167
0	0.4023437201976776	0	0.1439896672964096	0.05910523608326912	0.45454543828964233	0.0031120991334319115	0.6666666865348816	71	0	1	1	0	0.75	0	0.800000011920929	21177
0	0.7304686903953552	0.125	0.06576675176620483	0.01955576054751873	0.49350643157958984	0.002824923023581505	0.1666666716337204	58	0	1	0	0	0	0.75	0.800000011920929	21193
0	0.7304686903953552	0.875	0.06576675176620483	0.01955576054751873	0.49350643157958984	0.002824923023581505	0.6666666865348816	41	1	1	0	1	0.25	0.75	1	21193
0	0.5156250596046448	0.25	0.10077864676713943	0.014179854653775692	0.8051947355270386	0.006240186747163534	0.1666666716337204	51	1	1	1	0	0.75	0.5	1	21199
1	0.4648437201976776	0.5	0.2222234308719635	0.12869130074977875	0.6233766078948975	0.011130277067422867	1	57	0	1	1	0	0.25	0.75	0.4000000059604645	21227
1	0.2656249701976776	0.39081871509552	0.4368341565132141	0.30453383922576904	0.6233766078948975	0.010384766384959221	0.3333333432674408	47	1	0	0	0	0.25	0.25	0.4000000059604645	22005
0	0.6328125596046448	0.75	0.1486702263355255	0.6410326361656189	0.4675324261188507	0.025814279913902283	0.3333333432674408	51	1	1	0	1	0.25	0.5	0.20000000298023224	22017
	0.6328125596046448	0	0.1486702263355255	0.6410326361656189	0.4675324261188507	0.025814279913902283	0.1666666716337204	19	1	0	1	0	0.75	0.5	0.800000011920929	22017
1	0.6328125596046448	0.25	0.1486702263355255	0.6410326361656189	0.4675324261188507	0.025814279913902283	0.6666666865348816	30	0	0	0	0	0.5	0.5	0.6000000238418579	22017
1	0.6328125596046448	0.625	0.1486702263355255	0.6410326361656189	0.4675324261188507	0.025814279913902283	0.3333333432674408	33	1	0	0	1	0.25	0.5	0.6000000238418579	22017
0	0.6328125596046448	0	0.1486702263355255	0.6410326361656189	0.4675324261188507	0.025814279913902283	0.3333333432674408	26	1	0	0	0	0.25	0.25	0.6000000238418579	22017
1	0.4960938096046448	0.125	0.22009491920471191	0.33962875604629517	0.5584415197372437	0.019263755530118942	0.5	52	0	0	1	0	0	0	0.800000011920929	22019
0	0.4960938096046448	0.125	0.22009491920471191	0.33962875604629517	0.5584415197372437	0.019263755530118942	0.6666666865348816	70	1	1	1	0	0	0.5	0	22019
1	0.58984375	0.625	0.24638640880584717	0.6163190603256226	0.5064935088157654	0.044546011835336685	0.6666666865348816	69	0	1	0	0	0	0.5	0.4000000059604645	22033
1	0.4414063096046448	0	0.15291638672351837	0.16480909287929535	0.8441558480262756	0.001384020666591823	0	41	0	1	1	0	0.5	0.5	0.4000000059604645	22059
1	0.7578125596046448	0.5	0.12766742706298828	0.5492691397666931	0.5714285373687744	0.004573191981762648	0.3333333432674408	26	0	0	0	0	0	1	0.6000000238418579	22061
0	0.7968750596046448	1	0.15178696811199188	0.820591926574707	0.09090907871723175	0.03014313615858555	1	70	0	1	0	0	0.75	0.75	0.20000000298023224	22071
0	0.7968750596046448	0.7419160604476929	0.15178696811199188	0.820591926574707	0.09090907871723175	0.03014313615858555	1	62	1	1	0	0	0.5	0.5	0.800000011920929	22071
0	0.7968750596046448	1	0.15178696811199188	0.820591926574707	0.09090907871723175	0.03014313615858555	1	46	0	1	0	0	0.5	0.5	0.20000000298023224	22071
0	0.7968750596046448	0.75	0.15178696811199188	0.820591926574707	0.09090907871723175	0.03014313615858555	0.3333333432674408	46	0	0	0	0	0	0.5	0.6000000238418579	22071
0	0.4882812798023224	0.125	0.18642963469028473	0.436904639005661	0.6363636255264282	0.013285121880471706	0.3333333432674408	21	0	0	0	0	1	0	0.800000011920929	22079
0	0.6132813096046448	0.28522542119026184	0.09037499129772186	0.5707652568817139	0.45454543828964233	0.008520274423062801	0.1666666716337204	41	0	1	0	0	1	0.5	0.800000011920929	22097
0	0.5117186903953552	0.625	0.16795717179775238	0.40886303782463074	0.6103895902633667	0.011992727406322956	0.3333333432674408	56	1	1	0	0	0.75	0.75	0.4000000059604645	22105
	0.2578124701976776	0.25	0.20701976120471954	0.19809786975383759	0.7402597665786743	0.005050179082900286	0.3333333432674408	35	0	1	0	0	0.5	0.5	0.20000000298023224	22115
	0.5937499403953552	0.5090484619140625	0.0746283233165741	0.4365265667438507	0.6103895902633667	0.004653236363083124	0.5	38	1	0	0	0	1	0.75	0.20000000298023224	22117
1	0.4414063096046448	0.25	0.1358339786529541	0.4569876194000244	0.58441561460495	0.004105941392481327	0.3333333432674408	70	0	1	1	0	1	0.75	0.800000011920929	22119
0	0.3203124701976776	0.125	0.14207834005355835	0.008688896894454956	0.41558441519737244	0.007300954777747393	0.3333333432674408	40	1	1	0	0	0.5	0.75	0	23003
1	0.3203124701976776	0.25	0.14207834005355835	0.008688896894454956	0.41558441519737244	0.007300954777747393	0.6666666865348816	61	0	1	1	0	1	0.75	0.800000011920929	23003
	0.41015625	0	0.34932616353034973	0.034793656319379807	0.3246753215789795	0.028575967997312546	0.6666666865348816	42	1	1	0	0	0.5	0.25	0.4000000059604645	23005
0	0.21484379470348358	0	0.34745827317237854	0.012598363682627678	0.3896103501319885	0.00353712379001081	0.6666666865348816	74	0	1	1	0	0.5	0.5	1	23023
0	0.3203124701976776	0.25	0.14287111163139343	0.004354044795036316	0.4285714030265808	0.005235685035586357	0.3333333432674408	78	1	1	1	1	0.5	0.75	0.6000000238418579	23025
0	0.2265625149011612	0.625	0.34226730465888977	0.008115298114717007	0.3896103501319885	0.02011677622795105	0.6666666865348816	49	1	1	0	1	0.75	0.75	0.800000011920929	23031
0	0.3749999701976776	0.375	0.15481685101985931	0.09777786582708359	0.6363636255264282	0.007529096677899361	0.3333333432674408	66	0	1	1	0	0	0.5	0.800000011920929	24001
1	0.36328125	0.75	0.43947309255599976	0.34649384021759033	0.41558441519737244	0.08178871124982834	0.3333333432674408	63	1	0	1	0	0	0.25	0.800000011920929	24005
0	0.36328125	0.75	0.43947309255599976	0.34649384021759033	0.41558441519737244	0.08178871124982834	0.6666666865348816	53	1	1	0	0	0.75	0.75	0.800000011920929	24005
0	0.36328125	0.6030154824256897	0.43947309255599976	0.34649384021759033	0.41558441519737244	0.08178871124982834	0.8333333134651184	38	0	1	1	0	0.25	0.25	0.6000000238418579	24005
1	0.13281242549419403	0.5	0.7313727736473083	0.18738803267478943	0.5584415197372437	0.008887392468750477	0.3333333432674408	47	0	1	0	0	0.75	0.75	0.20000000298023224	24009
1	0.14843745529651642	0.875	0.6312782764434814	0.04476902633905411	0.714285671710968	0.017016567289829254	1	39	0	1	0	0	0.25	0.5	0.800000011920929	24013
1	0.1445312649011612	0.25	0.6319841742515564	0.11190735548734665	0.58441561460495	0.023370619863271713	0.6666666865348816	56	0	1	0	0	0.5	0.5	1	24021
0	0.19140625	0.875	0.8664140105247498	0.23061461746692657	0.3896103501319885	0.02851160429418087	0.8333333134651184	48	1	1	0	0	0.25	0.25	0.6000000238418579	24027
0	0.19140625	0.625	0.8664140105247498	0.23061461746692657	0.3896103501319885	0.02851160429418087	0.8333333134651184	23	1	0	0	0	0	0.25	0	24027
0	0.19140625	0.5	0.8664140105247498	0.23061461746692657	0.3896103501319885	0.02851160429418087	1	36	0	0	0	1	0	0.25	0.6000000238418579	24027
0	0.5703125596046448	0	0.28941282629966736	0.2111816555261612	0.49350643157958984	0.0019311105133965611	0.1666666716337204	50	1	1	1	0	0.25	0.75	0.20000000298023224	24029
0	0.4257812798023224	0.375	0.7589023113250732	0.2320643961429596	0.23376624286174774	0.09696076810359955	0.8333333134651184	43	1	0	1	0	0	0.5	0	24031
0	0.4257812798023224	0.875	0.7589023113250732	0.2320643961429596	0.23376624286174774	0.09696076810359955	0.8333333134651184	41	0	1	1	0	0.25	0.25	0.4000000059604645	24031
0	0.4257812798023224	1	0.7589023113250732	0.2320643961429596	0.23376624286174774	0.09696076810359955	0.8333333134651184	49	1	1	0	0	0.75	0.75	0.4000000059604645	24031
1	0.4257812798023224	0.5	0.7589023113250732	0.2320643961429596	0.23376624286174774	0.09696076810359955	0.3333333432674408	49	1	0	0	1	0	0.5	0.6000000238418579	24031
	0.4257812798023224	0.875	0.7589023113250732	0.2320643961429596	0.23376624286174774	0.09696076810359955	0.8333333134651184	37	1	0	0	0	1	0.25	0.4000000059604645	24031
0	0.1289062350988388	0.6030154824256897	0.5187602639198303	0.8829609751701355	0.02597402036190033	0.08747965842485428	0.8333333134651184	74	0	1	1	0	0.75	0.75	0.6000000238418579	24033
1	0.1289062350988388	0.625	0.5187602639198303	0.8829609751701355	0.02597402036190033	0.08747965842485428	0.6666666865348816	46	1	1	0	1	0	0.5	0.6000000238418579	24033
0	0.1289062350988388	0.5	0.5187602639198303	0.8829609751701355	0.02597402036190033	0.08747965842485428	0.3333333432674408	47	0	1	0	0	0	0.5	0.6000000238418579	24033
0	0.1289062350988388	0.5	0.5187602639198303	0.8829609751701355	0.02597402036190033	0.08747965842485428	0.5	31	0	0	0	0	0.5	0.5	0.4000000059604645	24033
0	0.3867188096046448	0.625	0.32039573788642883	0.13213114440441132	0.6363636255264282	0.014876684173941612	1	55	0	1	0	0	0	0.25	1	24043
0	0.3749999701976776	1	0.39992180466651917	0.026358531787991524	0.37662336230278015	0.022169234231114388	0.8333333134651184	67	1	1	1	0	0.25	0	0	25001
1	0.3749999701976776	0.586670994758606	0.39992180466651917	0.026358531787991524	0.37662336230278015	0.022169234231114388	0.6666666865348816	65	1	1	0	0	0.75	0.75	0.6000000238418579	25001
1	0.3749999701976776	0.625	0.39992180466651917	0.026358531787991524	0.37662336230278015	0.022169234231114388	1	65	1	1	0	0	0	0	0.4000000059604645	25001
0	0.47265625	0.125	0.2760118544101715	0.036841195076704025	0.1428571194410324	0.013359734788537025	0.5	60	0	1	0	0	0.25	0.5	0.6000000238418579	25003
0	0.5	0.625	0.4415798783302307	0.04560006409883499	0.33766230940818787	0.07527518272399902	0.8333333134651184	79	0	1	1	0	0.75	0.25	1	25009
0	0.5	0.3646729588508606	0.4415798783302307	0.04560006409883499	0.33766230940818787	0.07527518272399902	0.3333333432674408	78	0	1	1	0	0.25	0.75	0.800000011920929	25009
1	0.4531250298023224	0.27618077397346497	0.263164758682251	0.11780790239572525	0.29870128631591797	0.047257374972105026	0	54	1	1	1	0	0.25	0.5	0	25013
0	0.4570312201976776	0.625	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	0.8333333134651184	61	1	1	0	0	0.5	1	0	25017
0	0.4570312201976776	0.7419160604476929	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	1	50	1	1	0	0	0.25	0.5	0.4000000059604645	25017
0	0.4570312201976776	1	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	1	40	1	1	0	0	0.75	0.5	0	25017
0	0.4570312201976776	1	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	1	51	1	1	0	0	0.75	0.5	0.20000000298023224	25017
0	0.4570312201976776	0.875	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	1	62	1	1	0	0	0	0.5	0.20000000298023224	25017
1	0.4570312201976776	0	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	0.8333333134651184	38	1	0	0	0	0.25	0.5	0.800000011920929	25017
0	0.4570312201976776	0.375	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	0.3333333432674408	54	1	0	0	0	0	0.5	0.6000000238418579	25017
0	0.4570312201976776	0.5	0.5851894617080688	0.06019258499145508	0.2597402334213257	0.1515120267868042	1	30	0	1	0	1	0.75	0.5	0.800000011920929	25017
1	0.4882812798023224	0.5	0.6248276233673096	0.0745529904961586	0.31168827414512634	0.06773553043603897	0.8333333134651184	73	1	1	1	0	0.75	0.5	0	25021
	0.4882812798023224	0.7419160604476929	0.6248276233673096	0.0745529904961586	0.31168827414512634	0.06773553043603897	1	39	1	1	0	0	0	0.25	0	25021
0	0.4882812798023224	0.75	0.6248276233673096	0.0745529904961586	0.31168827414512634	0.06773553043603897	0.8333333134651184	23	1	1	0	0	0.25	0.25	0.6000000238418579	25021
0	0.4882812798023224	0.6642935276031494	0.6248276233673096	0.0745529904961586	0.31168827414512634	0.06773553043603897	0.8333333134651184	52	1	1	0	0	0.75	0.75	0.20000000298023224	25021
0	0.4882812798023224	1	0.6248276233673096	0.0745529904961586	0.31168827414512634	0.06773553043603897	1	57	1	1	0	0	1	0.75	1	25021
0	0.4882812798023224	0.875	0.6248276233673096	0.0745529904961586	0.31168827414512634	0.06773553043603897	0.6666666865348816	49	1	1	0	1	0	0.5	0.4000000059604645	25021
0	0.3124999701976776	0.5235679745674133	0.5390788912773132	0.11008919030427933	0.3896103501319885	0.05017976835370064	0.6666666865348816	61	0	0	1	1	0.25	0.25	0.20000000298023224	25023
0	0.6640626192092896	0.625	0.294364869594574	0.3037644028663635	0.10389610379934311	0.07207935303449631	0.3333333432674408	34	1	1	0	1	1	0.75	0.20000000298023224	25025
0	0.3398437201976776	0.625	0.4415690302848816	0.05180080235004425	0.35064932703971863	0.08103643357753754	0.8333333134651184	44	1	1	0	0	0.25	0.5	0.6000000238418579	25027
0	0.3398437201976776	0.625	0.4415690302848816	0.05180080235004425	0.35064932703971863	0.08103643357753754	0.8333333134651184	70	1	1	1	0	0	0.25	0.800000011920929	25027
0	0.3398437201976776	0.75	0.4415690302848816	0.05180080235004425	0.35064932703971863	0.08103643357753754	0.8333333134651184	55	0	1	0	1	0.5	0.5	0.800000011920929	25027
1	0.3398437201976776	0.625	0.4415690302848816	0.05180080235004425	0.35064932703971863	0.08103643357753754	0.3333333432674408	42	1	0	0	0	0.5	0.25	0	25027
0	0.3398437201976776	0.375	0.4415690302848816	0.05180080235004425	0.35064932703971863	0.08103643357753754	0.1666666716337204	56	1	1	1	1	0.25	0.25	0.800000011920929	25027
0	0.21484379470348358	0.5	0.2904879152774811	0.017635265365242958	0.6233766078948975	0.011295285075902939	0.3333333432674408	60	0	1	0	0	0.75	0.5	1	26005
1	0.3124999701976776	0.25	0.14339236915111542	0.007229475304484367	0.45454543828964233	0.0029498578514903784	0.3333333432674408	50	0	1	0	0	0.5	0.75	0.800000011920929	26007
1	0.2695312798023224	0.125	0.20047131180763245	0.0021256122272461653	0.45454543828964233	0.003712893696501851	0.3333333432674408	68	0	1	1	0	0.5	0.75	1	26041
	0.1523437798023224	0.5235679745674133	0.34093156456947327	0.07980741560459137	0.49350643157958984	0.010948562063276768	0.6666666865348816	66	0	1	0	1	0.5	0.5	0.800000011920929	26045
1	0.3671874403953552	0.375	0.21710847318172455	0.27705276012420654	0.31168827414512634	0.04426303878426552	0.6666666865348816	41	0	1	0	0	0.25	0.5	0.800000011920929	26049
	0.25390625	0.625	0.21174375712871552	0.007023876532912254	0.6233766078948975	0.004699869081377983	0.3333333432674408	73	1	1	1	0	1	0.75	1	26059
0	0.4570312201976776	0.75	0.11601489782333374	0.01181692536920309	0.5324675440788269	0.003588778665289283	0.3333333432674408	42	1	1	0	0	0.75	0.75	0.800000011920929	26061
0	0.3515625298023224	0.625	0.17969657480716705	0.000733420776668936	0.5194805264472961	0.0033274299930781126	0.6666666865348816	51	1	1	0	1	0	0	0.20000000298023224	26063
	0.1992187649011612	0.625	0.24937285482883453	0.057607218623161316	0.58441561460495	0.006505532190203667	1	28	0	1	0	0	0.75	0.75	1	26067
1	0.2773436903953552	0.625	0.24571309983730316	0.10929184406995773	0.5324675440788269	0.016438627615571022	0.8333333134651184	60	1	1	1	1	0.75	0.75	0.800000011920929	26075
0	0.2773436903953552	0.625	0.24571309983730316	0.10929184406995773	0.5324675440788269	0.016438627615571022	0.5	63	0	1	1	1	1	0.75	1	26075
0	0.4804687798023224	0.75	0.23134563863277435	0.14948631823062897	0.4285714030265808	0.025219636037945747	0.3333333432674408	59	0	1	0	1	0	0.5	0.800000011920929	26077
	0.4804687798023224	0.625	0.23134563863277435	0.14948631823062897	0.4285714030265808	0.025219636037945747	0.8333333134651184	55	0	1	1	0	1	0.75	0.800000011920929	26077
1	0.3828125	0.125	0.28279921412467957	0.13142527639865875	0.5714285373687744	0.06131506711244583	0.3333333432674408	84	0	1	1	0	0.5	0.5	0.800000011920929	26081
0	0.3828125	0.75	0.28279921412467957	0.13142527639865875	0.5714285373687744	0.06131506711244583	0.6666666865348816	43	0	1	0	0	0.25	0.5	1	26081
0	0.3828125	0.375	0.28279921412467957	0.13142527639865875	0.5714285373687744	0.06131506711244583	0.8333333134651184	65	1	1	1	0	0.25	0.5	0.20000000298023224	26081
0	0.3945311903953552	0.3646729588508606	0.35876327753067017	0.0006300332606770098	0.5324675440788269	0.0021093401592224836	0.3333333432674408	64	0	1	0	0	1	0.5	0.800000011920929	26089
0	0.16015617549419403	0.875	0.5281974077224731	0.005994019098579884	0.6233766078948975	0.018465975299477577	0.8333333134651184	38	0	1	0	0	1	0.5	0.4000000059604645	26093
1	0.2265625149011612	0.125	0.3312772214412689	0.10269472748041153	0.45454543828964233	0.08571355044841766	0.1666666716337204	22	0	0	0	1	0.25	0.75	0.800000011920929	26099
